,Sport,predicted_item_1,acc1,predicted_item_2,acc2,img
1939,polo,bearskin,0.41650876,cuirass,0.3118507,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/006.jpg
1940,polo,horse_cart,0.16301373,shield,0.14164917,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/012.jpg
1941,polo,Arabian_camel,0.5616822,seashore,0.3739709,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/129.jpg
1942,polo,shield,0.19892305,sorrel,0.18467742,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/101.jpg
1943,polo,cuirass,0.65985596,shield,0.19793773,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/115.jpg
1944,polo,horse_cart,0.2885235,bearskin,0.19080627,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/049.jpg
1945,polo,ski,0.7717166,alp,0.051080592,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/075.jpg
1946,polo,bearskin,0.1751141,parachute,0.17030783,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/061.jpg
1947,polo,maillot,0.34987265,alp,0.10991817,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/060.jpg
1948,polo,academic_gown,0.119573295,cowboy_hat,0.10420112,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/074.jpg
1949,polo,Arabian_camel,0.74675786,horse_cart,0.07501615,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/polo/048.jpg
1950,pommel horse,ski,0.22082974,balance_beam,0.070403844,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/016.jpg
1951,pommel horse,balance_beam,0.73515725,parallel_bars,0.20705988,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/002.jpg
1952,pommel horse,balance_beam,0.99542624,parallel_bars,0.0028763355,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/003.jpg
1953,pommel horse,balance_beam,0.8841323,parallel_bars,0.09690474,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/017.jpg
1954,pommel horse,horizontal_bar,0.43899134,balance_beam,0.37619206,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/029.jpg
1955,pommel horse,parallel_bars,0.738549,horizontal_bar,0.21965583,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/001.jpg
1956,pommel horse,balance_beam,0.47772998,parallel_bars,0.2790079,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/015.jpg
1957,pommel horse,balance_beam,0.9249492,parallel_bars,0.06506419,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/014.jpg
1958,pommel horse,balance_beam,0.9872351,stage,0.006138651,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/028.jpg
1959,pommel horse,balance_beam,0.95226717,parallel_bars,0.025195908,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/004.jpg
1960,pommel horse,balance_beam,0.8345724,horizontal_bar,0.083530925,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/010.jpg
1961,pommel horse,jay,0.34574133,balance_beam,0.24188921,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/038.jpg
1962,pommel horse,balance_beam,0.886828,parallel_bars,0.055217613,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/039.jpg
1963,pommel horse,balance_beam,0.8323585,horizontal_bar,0.09559346,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/011.jpg
1964,pommel horse,balance_beam,0.5407134,parallel_bars,0.32868162,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/005.jpg
1965,pommel horse,balance_beam,0.7931525,horizontal_bar,0.19913808,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/013.jpg
1966,pommel horse,parallel_bars,0.3042558,balance_beam,0.29715842,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/007.jpg
1967,pommel horse,balance_beam,0.6784414,horizontal_bar,0.16997972,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/006.jpg
1968,pommel horse,parallel_bars,0.6068673,balance_beam,0.27120137,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/012.jpg
1969,pommel horse,balance_beam,0.53506905,horizontal_bar,0.28244305,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/101.jpg
1970,pommel horse,balance_beam,0.4570485,parallel_bars,0.32285455,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/115.jpg
1971,pommel horse,parallel_bars,0.8677966,horizontal_bar,0.11685249,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/049.jpg
1972,pommel horse,toyshop,0.53796387,stage,0.1680778,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/075.jpg
1973,pommel horse,balance_beam,0.48951432,parallel_bars,0.26149914,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/061.jpg
1974,pommel horse,balance_beam,0.87161964,parallel_bars,0.061563272,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/060.jpg
1975,pommel horse,balance_beam,0.9192311,parallel_bars,0.06596692,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/074.jpg
1976,pommel horse,balance_beam,0.7010801,horizontal_bar,0.21022294,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/048.jpg
1977,pommel horse,flute,0.3802498,horizontal_bar,0.21540368,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/114.jpg
1978,pommel horse,balance_beam,0.43666935,electric_guitar,0.3969445,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/100.jpg
1979,pommel horse,balance_beam,0.8262918,parallel_bars,0.09111197,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/pommel horse/116.jpg
1980,rings,swing,0.4976218,horizontal_bar,0.4199285,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/162.jpg
1981,rings,swing,0.94278353,racket,0.050047345,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/016.jpg
1982,rings,horizontal_bar,0.49682918,parallel_bars,0.24131568,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/002.jpg
1983,rings,horizontal_bar,0.7061246,parallel_bars,0.2934529,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/003.jpg
1984,rings,swing,0.9981232,racket,0.0011518226,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/017.jpg
1985,rings,horizontal_bar,0.95578027,swing,0.016745806,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/163.jpg
1986,rings,horizontal_bar,0.8768815,parallel_bars,0.1176276,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/149.jpg
1987,rings,horizontal_bar,0.7325882,pole,0.20934787,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/161.jpg
1988,rings,swing,0.74558246,horizontal_bar,0.1627658,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/029.jpg
1989,rings,swing,0.59678525,horizontal_bar,0.32179844,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/001.jpg
1990,rings,abaya,0.49819562,chain,0.10097635,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/015.jpg
1991,rings,horizontal_bar,0.55939764,parallel_bars,0.4124134,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/014.jpg
1992,rings,horizontal_bar,0.6818918,balance_beam,0.2299201,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/028.jpg
1993,rings,parallel_bars,0.510184,horizontal_bar,0.391695,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/160.jpg
1994,rings,horizontal_bar,0.6070446,swing,0.31681725,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/148.jpg
1995,rings,swing,0.8134679,horizontal_bar,0.10354716,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/164.jpg
1996,rings,parallel_bars,0.41494307,horizontal_bar,0.3706509,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/158.jpg
1997,rings,balance_beam,0.88389957,horizontal_bar,0.08669808,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/004.jpg
1998,rings,balance_beam,0.9994636,horizontal_bar,0.00037628028,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/010.jpg
1999,rings,horizontal_bar,0.3486953,parallel_bars,0.28275582,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/038.jpg
2000,rings,swing,0.8110851,horizontal_bar,0.08501708,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/039.jpg
2001,rings,horizontal_bar,0.5391655,swing,0.19419344,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/011.jpg
2002,rings,swing,0.14665216,spotlight,0.10717131,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/005.jpg
2003,rings,horizontal_bar,0.41621178,bearskin,0.36362478,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/159.jpg
2004,rings,balance_beam,0.7204123,theater_curtain,0.15126462,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/165.jpg
2005,rings,horizontal_bar,0.5218201,balance_beam,0.35267228,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/167.jpg
2006,rings,horizontal_bar,0.905496,parallel_bars,0.091767855,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/013.jpg
2007,rings,horizontal_bar,0.57684344,parallel_bars,0.22462039,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/007.jpg
2008,rings,swing,0.99807334,punching_bag,0.0011237462,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/006.jpg
2009,rings,volleyball,0.57037073,basketball,0.1990462,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rings/012.jpg
2010,rock climbing,cliff,0.806695,chain_saw,0.12290293,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/016.jpg
2011,rock climbing,cliff,0.86686355,alp,0.08025894,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/002.jpg
2012,rock climbing,cliff,0.783408,alp,0.15520601,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/003.jpg
2013,rock climbing,cliff,0.5168331,swing,0.43527192,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/017.jpg
2014,rock climbing,cliff,0.9997905,cliff_dwelling,6.260211e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/029.jpg
2015,rock climbing,cliff,0.7858282,cliff_dwelling,0.12311202,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/001.jpg
2016,rock climbing,cliff,0.9697356,bikini,0.0068109473,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/015.jpg
2017,rock climbing,cliff,0.99463093,alp,0.0029974373,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/014.jpg
2018,rock climbing,cliff,0.8950835,common_iguana,0.02569717,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/028.jpg
2019,rock climbing,cliff,0.25691357,alp,0.081011154,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/004.jpg
2020,rock climbing,cliff,0.9192872,mountain_tent,0.017506905,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/010.jpg
2021,rock climbing,cliff,0.8514927,megalith,0.0673343,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/038.jpg
2022,rock climbing,cliff,0.9947885,cliff_dwelling,0.003749968,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/039.jpg
2023,rock climbing,cliff,0.9990771,alp,0.00086829177,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/011.jpg
2024,rock climbing,nail,0.93834674,ant,0.019992268,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/005.jpg
2025,rock climbing,cliff,0.53336316,stone_wall,0.1578865,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/013.jpg
2026,rock climbing,cliff,0.9995926,megalith,0.00012129816,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/007.jpg
2027,rock climbing,cliff,0.99271023,alp,0.0017962506,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/006.jpg
2028,rock climbing,cliff,0.8391932,cliff_dwelling,0.13816251,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/012.jpg
2029,rock climbing,cliff,0.9975924,promontory,0.0005977431,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/129.jpg
2030,rock climbing,cliff,0.9960368,alp,0.0008930319,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/101.jpg
2031,rock climbing,cliff,0.9513175,cliff_dwelling,0.012622767,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/115.jpg
2032,rock climbing,cliff,0.9342051,breakwater,0.020460976,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/049.jpg
2033,rock climbing,alp,0.45698178,snowmobile,0.22079489,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/075.jpg
2034,rock climbing,cliff,0.9670706,alp,0.016484644,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/061.jpg
2035,rock climbing,cliff,0.8742281,parachute,0.04048238,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/060.jpg
2036,rock climbing,cliff,0.99068403,valley,0.0034993188,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/074.jpg
2037,rock climbing,parachute,0.5176501,cliff,0.2813022,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/048.jpg
2038,rock climbing,frilled_lizard,0.19754806,megalith,0.14960916,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/114.jpg
2039,rock climbing,cliff,0.6347467,swimming_trunks,0.0852961,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rock climbing/100.jpg
2040,roller derby,electric_guitar,0.22541073,maillot,0.16605599,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/162.jpg
2041,roller derby,unicycle,0.89522624,maillot,0.03398351,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/016.jpg
2042,roller derby,knee_pad,0.52009237,sandal,0.14495458,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/002.jpg
2043,roller derby,unicycle,0.6450547,cornet,0.09730782,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/003.jpg
2044,roller derby,volleyball,0.5803856,knee_pad,0.3572264,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/017.jpg
2045,roller derby,space_shuttle,0.21439017,stage,0.08941716,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/163.jpg
2046,roller derby,basketball,0.45529637,volleyball,0.13745475,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/149.jpg
2047,roller derby,stage,0.45097086,theater_curtain,0.20918061,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/161.jpg
2048,roller derby,electric_guitar,0.18265004,ski,0.14477111,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/029.jpg
2049,roller derby,knee_pad,0.33200318,maillot,0.27034897,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/001.jpg
2050,roller derby,knee_pad,0.47454625,maillot,0.37613413,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/015.jpg
2051,roller derby,maillot,0.20723438,toyshop,0.09643675,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/014.jpg
2052,roller derby,bow,0.20700914,warplane,0.09720161,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/028.jpg
2053,roller derby,bearskin,0.5967942,knee_pad,0.2652808,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/160.jpg
2054,roller derby,unicycle,0.4476975,parachute,0.20490947,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/148.jpg
2055,roller derby,knee_pad,0.71994036,puck,0.25233367,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/158.jpg
2056,roller derby,knee_pad,0.9860189,puck,0.006987188,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/004.jpg
2057,roller derby,oboe,0.17835818,unicycle,0.15123066,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/010.jpg
2058,roller derby,bearskin,0.5801607,planetarium,0.0658096,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/038.jpg
2059,roller derby,jean,0.1637761,maillot,0.09671263,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/039.jpg
2060,roller derby,unicycle,0.7478057,alp,0.028989628,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/011.jpg
2061,roller derby,knee_pad,0.58280104,bearskin,0.068095,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/005.jpg
2062,roller derby,horizontal_bar,0.31792122,basketball,0.15448238,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/159.jpg
2063,roller derby,bathing_cap,0.6509613,maillot,0.30450904,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/013.jpg
2064,roller derby,maillot,0.6283182,brassiere,0.09375543,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/007.jpg
2065,roller derby,volleyball,0.38179344,prison,0.18915491,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/006.jpg
2066,roller derby,television,0.802073,monitor,0.09787813,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/012.jpg
2067,roller derby,abaya,0.246319,vending_machine,0.14480637,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/129.jpg
2068,roller derby,maillot,0.31711462,bicycle-built-for-two,0.24218306,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/101.jpg
2069,roller derby,bathing_cap,0.44007382,knee_pad,0.26823783,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/roller derby/115.jpg
2070,rollerblade racing,garden_spider,0.40619206,black_and_gold_garden_spider,0.3698583,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/016.jpg
2071,rollerblade racing,king_penguin,0.2047508,banana,0.18045017,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/002.jpg
2072,rollerblade racing,basketball,0.3422778,knee_pad,0.19986166,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/003.jpg
2073,rollerblade racing,volleyball,0.42403835,knee_pad,0.30357793,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/017.jpg
2074,rollerblade racing,racket,0.22040921,mountain_bike,0.14141439,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/149.jpg
2075,rollerblade racing,football_helmet,0.32412615,maillot,0.2952773,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/029.jpg
2076,rollerblade racing,knee_pad,0.42707586,comic_book,0.26068857,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/001.jpg
2077,rollerblade racing,parachute,0.2829994,television,0.22008593,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/015.jpg
2078,rollerblade racing,knee_pad,0.89686704,bicycle-built-for-two,0.040510662,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/014.jpg
2079,rollerblade racing,ski,0.82047457,crutch,0.027922444,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/028.jpg
2080,rollerblade racing,bearskin,0.23917353,jinrikisha,0.10623215,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/148.jpg
2081,rollerblade racing,basketball,0.9102122,volleyball,0.07290435,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/158.jpg
2082,rollerblade racing,racket,0.22781436,volleyball,0.13485382,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/004.jpg
2083,rollerblade racing,knee_pad,0.28544652,crash_helmet,0.24541478,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/010.jpg
2084,rollerblade racing,bathing_cap,0.28428465,swimming_trunks,0.12012038,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/038.jpg
2085,rollerblade racing,unicycle,0.5734982,bicycle-built-for-two,0.2080203,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/039.jpg
2086,rollerblade racing,bicycle-built-for-two,0.75913733,unicycle,0.055663038,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/rollerblade racing/011.jpg
